1.3896585,-0.8967715,0.13747078,-0.7005965,-0.7309633,1.1719062,-1.4268484,0.30563223,-1.654157,-2.353173,-0.7531522,-3.2437372,1.0312043,-3.035952,-1.1425676,0.17953591,-4.141216,-2.1173427,-4.856811,2.3270407
1.8602419,-0.5075191,-2.7097135,-5.2809963,-6.4464307,-2.5090728,-1.5382655,3.058677,3.5563307,-1.9206685,-2.404971,-5.9852753,-6.327974,0.6478221,-4.204379,-1.7542315,-4.1606874,-5.0857253,-1.2195418,-3.687942
-3.2746146,-2.172553,-0.9682492,-0.7958244,0.31017196,0.07379937,0.7400709,-0.6120526,-0.45684794,0.19471967,-0.48342362,-2.8581634,-0.87731606,-4.3885922,-4.944679,-5.5843625,-7.2771373,-5.36972,-5.7623663,-6.7508583
-0.03982967,0.28619307,1.4849366,1.259873,1.1137066,-0.8276055,0.45982608,0.04138843,-0.46388042,-0.6767167,-1.7832971,6.107607,-0.5785536,0.019752443,-5.6264706,-6.264786,4.6010723,2.3106534,-3.2503054,-4.5342994
-1.2848867,-0.59929127,-0.863684,4.4507327,4.512002,1.1142149,1.4797423,-0.2929244,3.2882183,-1.3458922,-2.112812,2.3650205,-0.4122093,-2.473951,-2.7702744,-1.7306097,4.8378277,1.4001095,-4.0648885,-0.98299587
0.21400566,-0.8402935,2.1310039,0.54484355,0.5418692,-0.6377078,0.9284571,-0.56675816,1.2019092,0.44950286,-1.9487766,-1.7967639,-0.24943992,-3.432273,-0.53341067,-1.3044016,-3.636744,-0.02408467,-4.9061913,-2.7704582
-1.8962016,0.5829434,0.53103137,-0.40225688,-0.44114667,5.848156,-3.3564727,-2.4233963,-4.5692043,-5.1858163,-3.3688052,-0.46805602,-3.4125645,-2.1112142,-2.8727858,-3.4489388,-8.920609,-4.3593984,-12.4964,-5.098127
-1.0715934,0.42831197,-0.7327256,-1.0985476,-0.4873476,0.5108231,1.0057455,-0.37889078,0.8017664,0.81193,-1.8828919,-2.103597,-0.7041579,-2.3024592,-0.64695,-1.8443693,-4.4424233,2.249786,-3.1204143,-2.4096096
-0.07757913,1.043937,1.6566104,0.94943833,0.07174049,-0.9602898,-0.09857957,-0.52604324,-1.1329035,0.77778643,0.54425156,1.5024416,0.8144436,0.5220104,3.0465646,1.0290033,0.25368294,-0.38765338,-0.31943196,1.3128026
0.7057636,0.2329949,-5.6177692,-9.00558,-4.869158,-6.7832413,-7.080726,-3.986349,-0.16193038,-4.967156,-5.975615,2.7787766,-2.827302,3.4581125,-1.2522255,1.0786529,7.481434,1.4884897,6.3405185,3.7250266
0.39127576,0.26791862,1.3995916,1.0853596,0.542768,0.06649246,-0.27987286,-0.23920433,-1.919483,-0.9150457,-0.5193787,-2.0716667,-0.8338028,-0.46100324,-0.76634455,4.4537773,-4.0772,4.7383485,0.80748504,-1.7708594
-1.141128,-1.47086,1.6277719,-0.24455543,-2.352181,-2.5771952,-3.1055787,2.4957073,-1.0579475,0.2220324,0.9440325,-2.129296,0.20873524,-1.1748486,-6.6616316,-2.8511791,-1.0137032,3.927746,-2.707591,3.5949545
-1.7220958,0.96977687,-1.2791785,-1.2025753,0.7250865,0.79548067,-0.2769081,1.3682624,2.224427,-1.6364297,0.31606922,-1.8045961,-1.7595745,-2.8939745,-1.9948381,-3.1838589,-5.4825926,-1.392279,-7.056889,-3.748558
-0.2032742,-0.19309056,-1.1821092,-1.8219333,-1.1705414,-2.0613198,1.3128628,-1.1177493,-3.2196717,6.094699,7.1665654,-4.4560413,2.038198,-3.9651701,-0.9084992,0.37480634,-2.4333441,-1.5262749,-0.9253685,-4.0390997
-0.2852968,1.324112,-1.9670599,-0.65205586,-0.90242815,0.1124402,0.7440517,-0.3870915,-2.2451687,0.10142581,-3.261363,-4.4262886,-4.4366903,-1.2208493,-2.682763,-2.507378,-6.0567765,-2.7964242,-3.0129066,-1.7461723
-0.34992424,-0.5859914,-0.5711496,0.8395958,-0.8847624,-0.7438953,4.288062,-1.4377767,-1.9727262,-0.22681382,-1.0743574,-5.4817247,-3.8508308,-3.4066749,-2.1422834,-1.8464195,-5.9968066,3.7556462,1.1246359,0.5096239
-2.6004877,-1.0146691,-0.98741084,-1.2778137,4.374607,-0.31366616,-1.3030864,-1.4555578,-1.5063932,2.9231763,-1.5363955,-3.3952007,-0.9521058,4.322759,-2.0824041,1.9302908,-10.753745,-2.2080832,-9.671582,-1.1256115
-1.4389063,-0.17680217,-0.5232566,1.0374867,1.6752412,-0.1863474,-1.4248906,0.2810667,-0.24076758,-2.3372345,-3.291322,-2.4869626,-1.2730817,-4.9903154,-4.86478,-5.964199,-4.289284,-2.0402274,-6.3700347,-2.4644687
-0.8493073,0.19780363,1.0486071,0.18563993,2.1966302,0.93770045,1.4150262,-0.5590858,-2.395905,-1.6013703,-1.9396008,-0.94383353,-0.99288577,-1.017033,2.9433208,-2.052317,-0.71618533,-0.65567666,0.8949206,-1.2841914
-0.1371645,-0.2700554,0.90386605,0.9169453,-0.31187874,-0.9959201,-0.9396099,0.03595581,-0.555167,2.1280751,-0.8986453,-1.5184606,-0.5590223,0.58611953,1.8445623,3.4247956,-2.1546009,0.04713962,-0.31127182,-3.0602143
-0.23210019,-0.98412323,-0.31493574,2.7978232,0.8045054,-1.504626,-0.082217276,0.6322809,-0.43094894,0.08737917,-1.5623275,-0.7956712,-4.1768813,-3.347236,-5.8907776,-3.0004826,-5.07897,-1.9994107,-2.8657992,-5.1070805
0.46151417,-0.5293041,-0.35878283,0.6464713,-1.4802531,0.468414,-0.43237948,-1.3021154,0.5714912,-1.5040733,-0.13648307,-1.0666691,-0.31030875,-1.6952692,-2.6129537,-0.72773945,-4.3032002,-2.5610955,1.4354663,-1.4168868
-0.98348844,0.9825489,0.09779497,1.2889901,0.4224513,0.43831384,-0.32182842,-0.013166261,-2.952335,0.7836353,4.8997145,-0.9732149,-0.5312539,0.44304127,0.7439555,2.637755,-4.6548247,-1.3023156,9.263338,-3.7951303
-0.1248326,-0.42445526,4.360138,-1.3238746,1.5729641,-1.8736145,1.5930935,0.9395801,-2.943632,-3.15449,3.8714201,4.0427465,-2.780074,-3.2359955,-3.6371017,-6.2251496,-3.1827888,-3.883201,-0.16652991,0.49855286
-1.6727746,0.6923168,0.20889345,1.5013764,0.22523035,1.2907917,0.24085845,-1.8559453,-0.39428136,0.52017385,-0.68431264,-0.21899773,1.2697821,-0.74661875,1.0711535,-1.236278,-4.737798,-0.2686444,-5.01417,-0.97980595
0.14268689,-1.5995588,2.274579,-0.7746687,1.2328622,-0.6458705,-0.7881845,-0.0037780714,0.7946225,0.36273104,0.13742588,-0.47693822,1.7850932,-1.4852768,-1.0341421,0.08154891,-2.1713774,-0.081732735,-1.9600552,4.6356363
-0.73355263,-1.1862184,0.7136492,-1.1196865,-1.5143981,0.05658157,-0.5095105,-2.3136575,-0.79136837,-0.6051505,-1.6408558,-2.5781598,-1.3043901,-1.1138024,1.5011606,-1.6027486,-3.5757384,3.2087955,-1.4520683,-3.7627344
0.56367326,-0.9631454,-0.7050459,0.8945723,0.15941621,0.6295925,-0.27397558,0.48217708,-1.862172,0.4463416,-0.2575324,-0.20710355,-1.8271753,-0.31147712,0.0676375,-0.9338717,-1.7849203,-1.9145182,-0.53611416,-2.4495206
-0.026295021,-0.103066854,0.056258276,-2.0845423,-1.385383,-2.3698742,3.1472535,2.5855596,-2.2126696,-3.033907,-3.5455477,-1.2512747,3.6875648,2.8754172,8.665633,-0.8830637,-3.5671973,-2.1834686,0.91320246,-4.756257
-0.86121935,0.75881124,-1.6099731,4.50949,-1.305331,-1.7203293,3.2045074,0.55292344,3.151506,1.516323,0.39492723,-2.7093801,6.458882,-2.786856,-6.352729,-3.3405125,-3.5150397,-6.2841296,1.8289114,-3.8063116
-2.3850868,1.0395374,-0.5887229,0.53708994,-0.8806657,-0.60007644,0.7070247,1.200962,-0.32821795,-1.1495842,-0.65019614,-4.237367,-1.7907774,-2.3761992,-4.6341505,-3.6434727,-2.4515593,-0.4616054,-5.3375797,-4.6885633
-0.47307846,0.5967332,1.02843,0.42360523,1.2457843,-1.639758,-1.2730352,-0.10472592,-1.421775,-0.374881,2.0022132,-0.5731129,-0.123618096,0.06706768,0.71777314,0.44158623,-1.3283828,0.23900843,-1.0176642,0.39536354
-2.479373,1.3097426,1.753166,-1.8339747,-1.6173705,-0.6601853,0.72299516,0.03474665,-0.42903444,-1.2210026,-4.075999,-4.605542,-3.4698884,-6.713,-2.9039423,-6.282275,-9.384516,-4.9399395,-14.434732,-7.0142984
