1.5433315,-0.96545494,0.13182765,-0.72778314,-0.77525973,1.3368891,-1.8130366,0.19684501,-1.9420094,-2.618318,-0.74162817,-3.3545291,1.6039594,-3.055026,-2.1704826,-0.4047731,-3.823947,-2.325708,-5.533094,2.2922082
2.0525784,-0.523729,-5.2241073,-6.678567,-7.2169814,-3.2784147,-1.7984784,3.287939,4.5840635,-1.6045492,-2.4012308,-6.4561133,-6.929615,1.0251168,-4.4519987,-1.3858593,-4.368814,-5.512704,-0.48018208,-4.2002134
-3.2763417,-2.180964,-0.9725607,-0.80128,0.31493756,0.08551794,0.7404634,-0.61440474,-0.45792785,0.19106375,-0.49127373,-2.87468,-0.91105545,-4.4442277,-4.9492736,-5.6033015,-7.1439376,-5.382241,-5.7870774,-6.7591567
-0.022424713,0.25391158,1.5054365,1.2022592,0.99076444,-0.82338935,0.7044477,0.04601269,-1.5348514,-1.1049142,-2.4652565,7.0806537,-1.0580293,1.462496,-5.5584264,-6.6535435,4.1238728,2.2515988,-3.672163,-4.753754
-1.3625273,-0.7028308,-1.3241434,5.7775035,4.886873,0.58526933,1.2268023,-0.38055292,3.6983802,-1.7365272,-1.9818791,1.522853,-1.6881664,-2.6114585,-1.596482,-1.479255,6.1478176,1.5427577,-4.700582,-1.6922034
0.21423163,-0.84541446,2.1445382,0.54535204,0.53966844,-0.640948,0.92151225,-0.5873657,1.2009001,0.4466169,-1.9403017,-1.8130932,-0.2166877,-3.4251585,-0.5837414,-1.3113897,-3.2991443,-0.070250496,-4.9965467,-2.9050403
-1.9932742,0.6707381,0.44620132,-0.47364962,-0.57815546,7.440204,-3.7736218,-2.8490987,-5.206281,-5.6802278,-3.34246,-0.24658978,-4.2876983,-2.2986922,-2.931177,-3.6799588,-9.784288,-4.413561,-13.431312,-6.2279377
-1.0735468,0.43575433,-0.73837614,-1.101394,-0.48842987,0.5312722,0.9964296,-0.3928363,0.779917,0.8031056,-1.8750125,-2.1182556,-0.71668005,-2.3151832,-0.656617,-1.8465774,-4.3857017,2.2824562,-3.1671088,-2.4794016
-0.077640824,1.0438755,1.6583695,0.9500908,0.062692404,-1.0012513,-0.12685871,-0.5287695,-1.1373515,0.775376,0.6863294,1.4653335,0.80757487,0.5167046,3.1228359,1.0146964,0.36066365,-0.39441782,-0.33713448,1.3448676
0.64971447,0.73434436,-6.7558694,-9.163918,-5.2152596,-8.233149,-7.3526616,-4.5712557,-0.5161837,-5.102412,-6.2257457,2.5460184,-2.6690178,3.6762865,-1.0741557,1.1423374,7.8624353,1.5840642,6.5660186,3.51598
